date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:23:25	19086/19086	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2007:02:51%20GMT	https://templates.hibootstrap.com/zoben/default/blog-3.html	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/blog-3.html	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
23:23:25	19222/19222	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2007:02:51%20GMT	https://templates.hibootstrap.com/zoben/default/blog-details.html	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/blog-details.html	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
23:23:25	19144/19144	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2007:02:53%20GMT	https://templates.hibootstrap.com/zoben/default/categories.html	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/categories.html	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
23:23:26	19101/19101	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2007:02:57%20GMT	https://templates.hibootstrap.com/zoben/default/tags.html	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/tags.html	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
23:23:26	21995/21995	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2007:02:51%20GMT	https://templates.hibootstrap.com/zoben/default/about.html	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/about.html	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
23:23:26	16472/16472	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2007:02:53%20GMT	https://templates.hibootstrap.com/zoben/default/contact.html	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/contact.html	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
23:23:26	16078/16078	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2007:02:57%20GMT	https://templates.hibootstrap.com/zoben/default/testimonials.html	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/testimonials.html	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
23:23:27	21852/21852	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2007:02:56%20GMT	https://templates.hibootstrap.com/zoben/default/freelancer.html	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/freelancer.html	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
23:23:27	18542/18542	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2007:02:55%20GMT	https://templates.hibootstrap.com/zoben/default/freelancer-details.html	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/freelancer-details.html	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
23:23:27	17524/17524	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Oct%202021%2007:02:54%20GMT	https://templates.hibootstrap.com/zoben/default/dashboard-invoice.html	C:/My%20Web%20Sites/test%202/templates.hibootstrap.com/zoben/default/dashboard-invoice.html	(from https://templates.hibootstrap.com/zoben/default/index-2.html)
